Patient ID: test 
Source fiber Name: miniLBS
Study File: 
Number of Lasers: 4 
Data Calibrated: 
Source-Detector (mm): 10.000 
Number of Scans: 1 
Number of sweeps per scan: 30
Freq Range (MHz): 50 - 299 
Number of Points: 250 
Date acquired: test 
Laser names: 785,808,830,850,
Comment: 
Pos X: 0.000, Pos Y: 0.000, Theta: 0.000, Phi: 0.000
*****************************end of header
Frequency (MHz) 	Phase 	Amplitude 	Phase 	Amplitude 	Phase 	Amplitude 	Phase 	Amplitude 	
50.0	-29.73729558590404	1.5524231674481226	-38.86718739690268	1.9897214903203027	69.80903180874576	1.665638461836955	46.851034807552914	1.064571037731081
51.0	-9.889074482145087	1.5663873695434982	-18.692373431671253	2.0025463872265425	91.91425030003063	1.668686645600486	68.51331102878734	1.0687317087011785
52.0	10.33641325349035	1.576942017837804	1.164165427196417	2.017175233525476	113.91767322054346	1.6791507155829588	90.31528344002001	1.0728962814788716
53.0	30.603444750486435	1.5870192525166125	20.943527313293558	2.028107291818233	135.95273056734743	1.6951958297982144	111.97052126366184	1.0764306997989341
54.0	50.356731924237685	1.5901782240093056	40.82958846370959	2.0420389156536474	157.97747705973964	1.705783154283061	133.49172492722423	1.0954924420299315
55.0	70.68928458004636	1.6118784983241845	60.94545058770024	2.063959156263312	180.3552053974225	1.7120080504124984	155.47846755500484	1.0935269719092786
56.0	91.21030696473814	1.6089763514927486	81.42308863394724	2.0666509783765217	203.0207992350648	1.7119348521689057	177.7079853438551	1.095169266126311
57.0	112.42811454253017	1.5910166466713496	102.6459801016212	2.039105532688529	226.42911292104347	1.6798620250970595	200.5811936527091	1.0840030617683636
58.0	132.87232975980342	1.5297751875646577	123.30146751177413	1.9665806909068086	248.7139509015635	1.6159759869015164	222.37126472086314	1.0436245540437903
59.0	153.13480009835575	1.430416816597477	143.38865496382869	1.8213866217998933	271.25148712962306	1.5049238516519066	244.2344056483148	0.9715650283387652
60.0	169.52467827104786	1.3207242062950366	159.64367269419745	1.6837194020769155	289.52026142063096	1.3890545632877271	262.3639253225283	0.8933405523693757
