Patient ID: test 
Source fiber Name: miniLBS
Study File: 
Number of Lasers: 4 
Data Calibrated: 
Source-Detector (mm): 10.000 
Number of Scans: 1 
Number of sweeps per scan: 74
Freq Range (MHz): 50 - 299 
Number of Points: 250 
Date acquired: test 
Laser names: 785,808,830,850,
Comment: 
Pos X: 779.111, Pos Y: 264.967, Theta: -1.103, Phi: 0.017
*****************************end of header
Frequency (MHz) 	Phase 	Amplitude 	Phase 	Amplitude 	Phase 	Amplitude 	Phase 	Amplitude 	
50.0	-30.17436865168427	1.26265448381465	-39.27711888343564	1.6104120237548036	68.98288781858616	1.3915047021041944	46.11075085239707	0.9102909876788442
51.0	-10.221644462139212	1.2666741464649764	-19.39178886772093	1.6264658692905387	91.57394725926403	1.4028246677866678	67.2862624195341	0.9307145413041658
52.0	10.101830510578353	1.283101166645727	0.4698558213206909	1.6309110673520966	113.55797512853555	1.4091027326666057	89.56466746486007	0.929433504767009
53.0	29.9443311812643	1.2938776893481978	20.12171393773279	1.6508418989647853	135.17031189552256	1.4313189441777006	111.4504897075204	0.9329998675375374
54.0	49.80852046143842	1.2989838949748287	39.77605560903365	1.6585218468058407	157.45308337510525	1.4309891986031986	132.60792759426982	0.9434258437545037
55.0	70.46439186849875	1.3059663329610416	60.372735419066665	1.6817161891091148	179.45583704743305	1.434688176029422	154.2440085100357	0.9527875525393051
56.0	91.01649368125896	1.3177686295988669	81.11288451011059	1.672211102413356	202.49888389924138	1.4391142324463422	176.76835547775292	0.950659065440103
57.0	112.343676246729	1.2839442183540812	102.33882373701059	1.6441869763725032	226.10279126697301	1.4006235841328556	200.33487566016888	0.9259710652998239
58.0	132.7616783340067	1.2257336857892092	122.77022595190375	1.5729504925205606	248.22489041413624	1.3423703650479937	222.05072956119997	0.8910699418624511
59.0	152.2434063388321	1.129533275186067	141.88027143189615	1.4484751055239302	269.6655816368613	1.234871985574362	243.80574445102053	0.8214165914010132
60.0	167.88462106063545	1.051740910944044	157.9541931056516	1.3559966412185538	287.48828609241906	1.1509765405421826	260.68537761439444	0.763004870899915
61.0	183.68167552684784	1.027676938600706	172.95596939038145	1.31723047271378	304.390041891198	1.1223600190672862	277.0075639676278	0.7529874015114706
62.0	198.6916867853316	1.0368598158237776	188.07518286627007	1.3208257309629654	322.37882631464913	1.1101869518075536	293.70897630284026	0.7538842942005186
63.0	215.69968286972662	1.0342041142824019	204.575749630103	1.3307866878000842	340.7133018399957	1.126420988399558	312.4428339283351	0.7559832421755035
64.0	231.63721328004843	1.037221960733745	220.76408513791316	1.3347378366206932	359.46954926300185	1.1261650857431598	330.270052884847	0.7471957773264446
