Patient ID: test 
Source fiber Name: miniLBS
Study File: 
Number of Lasers: 4 
Data Calibrated: 
Source-Detector (mm): 10.000 
Number of Scans: 1 
Number of sweeps per scan: 30
Freq Range (MHz): 50 - 299 
Number of Points: 250 
Date acquired: test 
Laser names: 785,808,830,850,
Comment: 
Pos X: 0.000, Pos Y: 0.000, Theta: 0.000, Phi: 0.000
*****************************end of header
Frequency (MHz) 	Phase 	Amplitude 	Phase 	Amplitude 	Phase 	Amplitude 	Phase 	Amplitude 	
50.0	-29.684491068952436	1.5564107197078745	-38.91747716247989	1.9797057306942683	70.00855020607798	1.6641006158736817	47.00547219958004	1.068008023267308
51.0	-9.377993773076023	1.567671873875011	-18.960976999666602	1.993963271192649	92.09319264610728	1.6746593273939074	68.99926128967616	1.0726850601260292
52.0	10.443648820379698	1.5727233671028427	1.0482642995184823	2.0110976145255894	113.92307970928924	1.675351884100486	90.44831260822649	1.0754499621567672
53.0	30.45410006986767	1.5850062505519833	21.051612584105794	2.0283117865826474	136.2968423433239	1.6949281199272392	111.90430646746138	1.08684807646826
54.0	50.383528315047954	1.5983655215119041	40.725733720674654	2.0345254067077514	158.00602192840623	1.7090621069212617	133.5415186811771	1.0910459125406042
55.0	70.64622800884881	1.6092583311898898	60.995889526162905	2.053156786125867	180.3639937896093	1.71482377350449	155.37053493582448	1.099662355480285
56.0	91.26744362076403	1.6114295132285876	81.57073377068755	2.0571335883078943	202.91321543949408	1.714259435703599	177.5832694993774	1.0998103770933623
57.0	112.31750281808021	1.5951472001826668	102.86130484924593	2.0248141321685664	226.39774640335222	1.6845188247677498	200.89217899068788	1.0865764879228643
58.0	132.90956789389554	1.530482978913519	123.14323672597592	1.9577636319034424	248.94483671412019	1.6233231505578034	222.44055105728668	1.0418508049001447
59.0	153.24648265573165	1.4273023530123263	143.2853319555502	1.812105620497663	271.3246883621996	1.5018914028039099	244.20976019408818	0.9669995356822375
60.0	169.4547853908032	1.318479626288658	159.56142249868114	1.6710899676472926	289.47088357184765	1.3807802432261145	262.0025132348432	0.8948481516361017
61.0	184.39970826006257	1.2725971780633825	174.14143892810552	1.617280429719399	306.2250751643058	1.3383045174725117	278.52077374394963	0.8607123558110746
62.0	200.26101828356892	1.2678857567454704	189.70050483556705	1.61250974768694	323.7113065121393	1.3208055125843052	295.9323814141602	0.8618897256891798
63.0	216.47061907067172	1.2671474128072002	205.85198037981758	1.6170784394679503	342.0251885967257	1.326058814688117	313.60357495364354	0.865069240006819
64.0	233.0342834832735	1.2727719650633573	221.90816182399408	1.6219029501532003	360.68463167496947	1.336205442069411	331.8892773983669	0.8762158132185576
65.0	249.46170632485482	1.2779643634307147	238.5767849861996	1.6248025443718546	379.5228753659155	1.3449057756354688	350.40539035267875	0.8751378867477162
66.0	266.3724939797357	1.284076852798484	255.60501004315415	1.631811285613322	398.2165039738978	1.3373365395391794	368.3795267670845	0.875624663008337
67.0	283.21111907026017	1.2894552814360014	272.202265740109	1.6373836379270683	416.99346856053967	1.339984727928881	387.35876459616395	0.8810271101408609
68.0	299.3868043312232	1.2857281557382103	288.8462446145171	1.633891053755858	435.903795786969	1.3383047014078076	405.38929001205554	0.8828655747601156
69.0	316.68004836570634	1.288395195562228	305.80607033144696	1.6324391085364307	454.9183264020881	1.3318483833978578	424.2917316830984	0.8798763870254372
70.0	333.284149474296	1.2846216843428617	322.3579298835059	1.632663348269427	474.0214068361714	1.3372309070996418	442.4864413621998	0.8677457690883115
71.0	350.0941723138109	1.2839160112462844	338.88993295032225	1.6300859640476102	492.5541515182093	1.3297810652008395	460.55938986441845	0.8681690150341517
72.0	366.4404013618797	1.2875551098111466	355.4264628994604	1.6307984886302782	511.39331326975514	1.3281033794041937	478.3638114222655	0.8728533222900412
73.0	382.6457656846298	1.2803298998026391	371.8168288670417	1.6320112846161499	529.765783799048	1.3235912361070654	497.3072776778292	0.8633949232523863
74.0	399.29359169113667	1.2808850731493326	388.0566505796018	1.628038630938286	548.3368383250141	1.311444233263907	514.7663635160379	0.8691113809818395
75.0	415.32692458310265	1.282180669310869	404.4037696537979	1.6140000675973991	566.359532650764	1.3159037366558834	532.699574212301	0.8650499724574999
76.0	431.8535492728934	1.279418457619263	420.6169923793861	1.6241144517826613	584.8278266267241	1.3056707823534994	550.8000749343066	0.8676458122419163
77.0	447.8316499854289	1.2848098105445718	437.16181027630154	1.6210059031284025	603.2457268688265	1.3021247541492715	569.0313347004446	0.8653307147599141
78.0	464.41860433614505	1.2851220914908468	452.8157907580687	1.6194650142272229	621.8965611074059	1.3015985330519169	586.4188331290708	0.8649871032493305
79.0	480.30272053057524	1.2932246520785458	469.1824708172881	1.6207825015200832	640.1480198605609	1.3048434617516844	604.3363014152272	0.8725679635921116
80.0	496.405330471761	1.293908666468494	485.1456384109098	1.6258907345539666	658.2700303982004	1.3010611416874294	622.1268131698804	0.8678787010982252
81.0	512.5945771552573	1.2896922860590512	501.47841824069224	1.6233363497963513	676.3803078107405	1.2909343304076697	640.0765098136261	0.867719627671605
82.0	528.6784000090404	1.3023336212752858	517.5575501557569	1.6262457972815343	694.8677395921122	1.2934926217831393	658.0821711229386	0.8671936583493879
83.0	544.3318852625683	1.2998305170327784	533.129929474979	1.6273768560316793	713.1150076808286	1.2850274337781054	675.8219872773709	0.8720742410109984
84.0	560.4273283700875	1.3044532910855942	550.8113586937295	1.821156443245863	730.9652659945023	1.2957080483430168	693.6490044182651	0.87186459504756
85.0	576.7031828908272	1.3133531372522944	565.3099677267275	1.6315692335200975	750.2564215536357	1.2951429962235994	711.5350855193142	0.8786128684460528
86.0	592.4958751422146	1.3153319735876665	581.3931768076229	1.6329857056217942	766.3934422500234	1.2153918098784622	728.8170837145543	0.870954227002248
87.0	608.8937775887023	1.3144277671206566	597.210712962191	1.6316031486533686	785.5970874756773	1.2887319392810763	746.9187482509091	0.869260297536223
88.0	624.6361736002843	1.3132580055421037	613.2289192480229	1.6320638632771818	803.9505805459622	1.2922985861475713	764.412806857873	0.8772944229668868
89.0	640.2842792594586	1.3159168961616508	629.2012403534493	1.6299295946507089	822.0647936713923	1.285863396315643	781.566100156077	0.8760298005741751
90.0	656.277780443583	1.3170869994021095	645.0884413225082	1.6333117101197272	839.7554348409116	1.283625452320012	799.9278050266195	0.8761402727728422
91.0	672.5431221850675	1.3290240325790261	661.1295852268636	1.631869323590907	858.3285426882417	1.29074079759641	817.8118235090864	0.8653546791695705
92.0	689.0079415613085	1.3160879828608274	676.8584658659295	1.6347057998078391	876.5071910329985	1.280173024955467	835.4569207210942	0.8641207301393558
93.0	704.965415164546	1.3155351631045629	692.9835469126815	1.6274900953680718	894.4337092831031	1.2686309517423338	852.1398607753274	0.8668611900393632
94.0	720.7295236745897	1.307377242038071	708.8129730278571	1.6205378602348208	912.2760140398719	1.2630666433335278	869.8102987404297	0.858173313929442
95.0	736.5294297340785	1.3102830265523913	724.5975731066212	1.6184746565536323	930.1712132818637	1.2465673762708607	887.3198065150083	0.8579986067883629
96.0	752.4521874957225	1.3042062990996763	740.0224356866996	1.6146129810828957	948.2222877650038	1.248954357126915	905.1320703092811	0.8633865429818595
97.0	768.0136602545399	1.3029239439588784	755.9492600038449	1.6021343293508197	966.0359360000961	1.2397926644194819	922.0477135865857	0.8589946853892253
98.0	783.5863945491916	1.302215168015905	771.6842440708086	1.6029725611432886	984.0363370281941	1.229740852620176	939.4173183761707	0.8562768474958672
99.0	799.24206216309	1.2957484749767263	787.1783607872484	1.6004432509128863	1001.8239310721143	1.212609969149328	957.2034949141141	0.8459918347274874
100.0	814.969442016925	1.2923655773602465	803.0279972631507	1.591458400293483	1019.5153184078605	1.2077053117370207	974.3749699092779	0.8518447631748529
101.0	830.397233261038	1.281404519106117	818.5039964405449	1.581526452801621	1037.4565098097764	1.2023400159912583	991.4297573202007	0.8391678861443739
102.0	845.9638451851423	1.274021677176822	834.0752811707241	1.5693787338504634	1055.0780027114995	1.1801214814320944	1008.9663657862657	0.8362152046179842
103.0	861.4593982105747	1.2614246245182437	849.435004728299	1.5580226590514155	1072.6755199182726	1.1708659315525676	1025.9319006163096	0.8340339576202795
104.0	876.7711807730194	1.2569494554202265	864.8209600968709	1.5532889003556265	1090.1774094259629	1.1623243178156957	1042.7179967956642	0.8269377423035599
105.0	892.4138145057499	1.2475189799406181	880.5120008294251	1.5429888114683277	1107.9009064826369	1.1508127408713462	1060.797034726233	0.8185225830271246
106.0	907.7475678000643	1.2521406416760021	895.7832031455108	1.5400669594316168	1125.09518896891	1.1365135028087554	1077.4757128152728	0.8188316389002486
107.0	923.0558830811672	1.2438928824407216	911.0892517578111	1.5307710119317872	1143.2218042948593	1.120304872596256	1094.291579379986	0.812756808641961
108.0	938.6279959299894	1.2351808075528272	926.304411799045	1.5299207214593584	1160.006231963144	1.11546541130592	1111.6039727562397	0.8088942177832137
109.0	953.6044627014418	1.2361685274980618	941.6337058931872	1.5259537228880908	1177.3320109926701	1.100344298290918	1128.0139976662435	0.8124155994676299
110.0	968.749849182552	1.2330367269728215	957.0550734917621	1.5130624462767692	1194.7463642220946	1.0915557919202195	1145.6215456664188	0.7987777320246122
111.0	984.3192533108084	1.231314948101433	972.3855990780996	1.5143879396504114	1212.07827866514	1.0632605895780165	1162.6168622971616	0.8039175718845234
112.0	999.1716829769533	1.2229685674349338	987.4871507353475	1.5080581262575858	1229.0420196443358	1.0600157153342877	1179.0403000400977	0.7953807348807592
