Patient ID: test 
Source fiber Name: miniLBS
Study File: 
Number of Lasers: 4 
Data Calibrated: 
Source-Detector (mm): 10.000 
Number of Scans: 1 
Number of sweeps per scan: 74
Freq Range (MHz): 50 - 299 
Number of Points: 250 
Date acquired: test 
Laser names: 785,808,830,850,
Comment: 
Pos X: 680.702, Pos Y: 351.656, Theta: 2.015, Phi: 0.066
*****************************end of header
Frequency (MHz) 	Phase 	Amplitude 	Phase 	Amplitude 	Phase 	Amplitude 	Phase 	Amplitude 	
50.0	-30.46198321170112	1.2779645262249995	-39.59168811394506	1.628903752598384	69.3637493425882	1.429248525395969	46.841973323740326	0.9312225372329005
51.0	-10.19988647864258	1.2905382509463132	-19.539424789225816	1.6530325569687114	91.27937001094274	1.4212325109232358	67.47512720705814	0.9377835712729635
52.0	10.259772911117986	1.2994508913001437	0.045711590909280626	1.6534650506974566	113.30582775228672	1.431229607207916	88.99719411619036	0.939619948122201
53.0	29.583757534655327	1.312923103120585	20.289121150753914	1.6745220948672637	135.2861087339117	1.4373986288537828	111.2059223560246	0.9538001498132485
54.0	50.04163614319237	1.3154605383479312	39.99402240800767	1.6791322364255419	157.43324796987636	1.4529584255000316	132.72075668455489	0.9562349172508982
55.0	70.15095789502567	1.3224736534374364	60.25238761713754	1.6911847502453212	179.25450824522449	1.4478848372930848	154.8278081955459	0.9617319460890353
56.0	91.3849610484027	1.3135221818676077	81.21026264523148	1.6920936305245644	202.80293018783627	1.443302900825685	177.19623026609474	0.9639625698707214
57.0	112.8802985521196	1.2997059856138722	102.09409030153888	1.6609759867668623	226.08190323659153	1.4220670222325074	199.90932848634796	0.9401250902194627
58.0	132.82472712462146	1.2324796262203959	122.27371279647623	1.5848778813343114	248.23802835740847	1.35673796846783	221.40084638101968	0.9038955686944631
59.0	152.15914526235227	1.1398478142534396	142.03877937691763	1.4605825800755174	270.0093651334457	1.2494940205240335	243.41678013629203	0.8352953853906901
60.0	167.55287712876785	1.0685828610434975	157.606741591413	1.3643421769452933	287.7672176092218	1.1645735528566463	259.5127342589301	0.7777649786102782
61.0	182.8948724902031	1.0507581879089527	172.36997283266322	1.3388914113779429	304.8773268910073	1.133045741609799	277.2409720161125	0.7540863512589839
62.0	198.8479597617619	1.0461833424409974	187.76176566876524	1.3200840706806898	321.7518868075479	1.130026287150066	294.69771154934693	0.7649895544168458
63.0	214.60748994454596	1.0491246474403186	204.09763177468153	1.3324489467576988	340.7226847301549	1.1370503110588417	312.0735460352292	0.7625587283760951
64.0	231.3704312081736	1.0589203414259654	220.36482196155347	1.3373743337771817	359.02931200067445	1.141528702487877	330.5843772245966	0.7600099162666792
65.0	248.53570704572675	1.0585302755249277	237.0059611508583	1.3400350143489623	377.93834152357346	1.1435559211376127	348.76687078428637	0.7796108763044157
66.0	265.1438326636367	1.063080907977498	253.75623995031972	1.3463292880873985	397.0106941178026	1.1487232037706794	367.6457910249116	0.7679724136608738
67.0	281.7398451499011	1.062819291042756	270.5365657181844	1.343750521017592	415.8718601591551	1.1459132653682533	386.1413424667591	0.7735214752325981
68.0	298.8998358219803	1.0621240040742117	287.1619377702106	1.355300680712983	435.1549730180254	1.1445950595029135	404.11292875750894	0.776660154666282
69.0	315.97382197505385	1.0614181839095478	304.43471507922754	1.3482488498265786	453.99353853632607	1.1457179166285951	423.45274613649127	0.7740750242339195
70.0	332.8512482802386	1.0663501353637619	320.75997103792673	1.3441485966221747	472.76338861933897	1.1410173250106297	440.9077252910278	0.7651322130637318
71.0	349.022134946529	1.060769421616912	337.1845934909226	1.3514046404431392	491.2425722535653	1.127075443879749	459.5574415635743	0.7617032988114317
72.0	365.38098015101343	1.0596561131443705	353.717539453269	1.3440120773785136	510.20508154120904	1.1264848538563614	477.5264899627849	0.7687092419194179
73.0	382.3379556286592	1.055676366498008	369.75147573046775	1.3343776495051516	528.7194869391029	1.1312331550999464	495.75758949720876	0.7677154261534594
74.0	398.0287765997108	1.0655704089998845	386.7191357759023	1.3436882420899043	547.3307680260223	1.1235530491454473	511.81442461953077	0.7600190585655813
75.0	414.9319694139128	1.0584383549325118	402.8168843498757	1.3390023797838535	565.4497828047101	1.1184331856891838	531.8797309512972	0.7637529559807613
76.0	430.817634314133	1.054097379621622	419.0480906364893	1.3414266986517271	584.3483932101439	1.1100155633735131	550.2003551685157	0.7604000015322981
77.0	447.05960407442444	1.0550607754268455	435.0395966746003	1.3350567699122458	602.076065336081	1.1215871322724609	567.4260549796918	0.7544119738870672
78.0	463.1210201004475	1.0666182604878465	451.5846310250181	1.3296155563142489	620.5710975178831	1.1027437474564208	585.781073784653	0.7679405666901513
79.0	479.51407211946304	1.07313154202658	467.61178901874706	1.3342681165680377	638.5101986973276	1.103958019043365	603.443149104054	0.7640350263437404
80.0	496.04453919499906	1.0624641727135722	483.8630391052977	1.3349951619762137	657.3275993650155	1.1125125611381643	620.6942598813182	0.7660109898900455
81.0	511.3444734059076	1.0699114787970494	499.9452985846179	1.3342403177419089	675.2274467690705	1.105170517560049	638.5326147091612	0.7626612978057783
82.0	528.1738442199854	1.08408200164851	515.8543260084047	1.3398752005006391	693.4661718937147	1.1119453833950097	656.7216743379313	0.7635008438895435
83.0	543.819994682565	1.0795980247112755	532.1665968268765	1.344834175152121	711.2924736917308	1.1096379074889817	674.2129186935392	0.759689850476321
84.0	559.7917468485653	1.0804162356124505	547.9731193315014	1.3436977635272735	729.6943031717631	1.1119485973082945	691.8055239470398	0.7539166666978128
85.0	575.799435958111	1.081119438424354	564.0511549391609	1.3443461254443363	747.5655370259144	1.105316768162627	710.1435871610555	0.7683996934916613
86.0	591.5260610771828	1.0784985217465115	580.2595848493578	1.3511993037612493	767.3443796104374	1.0568015224295295	727.8798263781997	0.7711241129129021
87.0	607.8248086871031	1.0844164024274288	596.3861072914965	1.3497657035699533	783.96639688587	1.0995467880602012	745.8410644023253	0.7709501135314994
88.0	623.4612445651379	1.0858639961686456	612.0475266088727	1.3503299318332598	802.0725293079946	1.0988725875012966	762.6642000003793	0.7613311398938555
89.0	640.4227974171127	1.0832848779730737	627.9129932597494	1.3504891865439497	820.1786314105219	1.0992011853379444	780.4678066193695	0.7720499719002162
90.0	656.0780838324674	1.0897740765954467	643.7694977635762	1.3454884010787622	838.4798605049863	1.097595645741659	798.2785504045167	0.7654328185758001
91.0	672.3326334540883	1.0864373441258317	659.6940834473929	1.3454811929146466	856.92987259076	1.0922584861664577	815.6446693281439	0.7592006757866787
92.0	687.74855495019	1.0862630697553826	675.2882738040051	1.3454236657660847	874.3600214624902	1.0906794738456078	833.5059868309917	0.7593101209827269
93.0	704.4238722349593	1.0934405554393558	691.2431343183449	1.3421599968305458	892.7697499313487	1.0772515255548634	851.2666808000507	0.7636682852069091
94.0	719.9012368730376	1.0760392644194336	707.1068327925769	1.3464902659236577	910.5099047757552	1.0790762751043108	867.3012667676525	0.7602368363580054
95.0	735.5280673125128	1.0784367527329528	722.4841330154982	1.3371235652661282	928.6937505258588	1.0752990848309676	886.4751445987931	0.7647772339968189
96.0	750.7630995734395	1.0748169279855047	738.670865336501	1.3255146146225298	946.3201516386946	1.061596735660204	903.483086172322	0.7595290737049969
97.0	766.9793654686041	1.075148070428714	754.2568798036388	1.3309567608429733	964.9653834486302	1.0570827253137434	921.1745163954145	0.7530958866825508
98.0	782.5874267977897	1.063478528883847	770.0958416296425	1.3373558299929498	982.44104537672	1.0527371649973978	938.390021976951	0.7526337485677704
99.0	798.3779398501206	1.068115119666411	785.6431086053697	1.3274230112160896	1000.1907189165745	1.0395078627642556	955.0193732673001	0.7476668560773821
100.0	814.2099618765805	1.0678188905564572	801.2613878413497	1.3240349392254964	1018.0463607732897	1.0397706044047972	972.6142970613588	0.7509876450255494
101.0	829.3638097419201	1.0599104070129868	816.7677359754337	1.3096656452452269	1035.4083292754106	1.0314206004418771	989.5670638883182	0.7365750396733646
102.0	844.7610841475646	1.0473479642010208	832.2500257088525	1.3142086786587774	1053.2013274915312	1.0153636018596357	1007.8125876328565	0.7413447258420646
103.0	860.7172011234721	1.0459585457909892	847.6459840719504	1.2934632056646735	1071.0689469184085	1.0008390010590478	1024.492380216797	0.7330272503291927
104.0	876.4346023824861	1.0520526267663952	863.2627196612458	1.288678077364693	1089.1261294016128	0.9894230393861724	1041.9794390953657	0.7258473561397478
105.0	891.392586004315	1.0340482636389445	878.4004998833626	1.2842742238046987	1106.081024970182	0.9829921387509043	1058.9837956179676	0.7316303879992138
106.0	906.2519227779367	1.032096079528288	893.7611673281443	1.2838841873494755	1123.7348359789053	0.9685176563234722	1076.3328815257405	0.7200139232691827
