Patient ID: test 
Source fiber Name: miniLBS
Study File: 
Number of Lasers: 4 
Data Calibrated: 
Source-Detector (mm): 10.000 
Number of Scans: 1 
Number of sweeps per scan: 30
Freq Range (MHz): 50 - 299 
Number of Points: 250 
Date acquired: test 
Laser names: 785,808,830,850,
Comment: 
Pos X: 0.000, Pos Y: 0.000, Theta: 0.000, Phi: 0.000
*****************************end of header
Frequency (MHz) 	Phase 	Amplitude 	Phase 	Amplitude 	Phase 	Amplitude 	Phase 	Amplitude 	
50.0	-29.994415740870036	1.5511560581751318	-38.916665924587164	1.9690664375374192	69.78032780557106	1.659121488613725	46.82824165818294	1.062592590463285
51.0	-9.720752151230394	1.5598000798428824	-18.979709169385586	2.0030021580567414	92.11607892546304	1.6679671212926652	68.5568213335006	1.064112498996119
52.0	10.311602201385783	1.569632528087797	0.8892572354773188	2.0119565152573795	114.06985594287659	1.6728083801477684	89.9667625556981	1.0737593888546033
53.0	30.175619941554544	1.5786872360742452	20.950500232397932	2.0292291137474825	136.22511860238313	1.6846415265935555	111.8998925291514	1.0798926807067644
54.0	50.00228355639349	1.5902580010144352	40.82538385753752	2.0484157289598146	158.1178489396082	1.6956186283584693	133.43829468729538	1.0817184032621345
55.0	70.42688838141994	1.6019957501281703	61.05719614778665	2.058485251802902	180.3823928249162	1.7059254868773874	155.09399662608698	1.0938047551318357
56.0	90.77793923184419	1.6032310431849228	81.62284511037674	2.068682056270754	203.27919918970994	1.708735300380735	177.50989190983682	1.0976222985639696
57.0	112.20946973765045	1.5833041237912853	102.63853128658612	2.0428952949868795	226.5122822597502	1.681446584884826	200.41247332912576	1.0795428904166082
58.0	132.8983114920559	1.5273584234683304	123.40218003218072	1.960790218660344	249.13536761112354	1.6161425960998843	222.42476366300764	1.044190917441734
59.0	152.80513389714912	1.4118707044605214	143.7015813672076	1.8175983385874188	271.6317979534618	1.4989516941125527	244.29106377954457	0.9729053977717057
60.0	169.1405138334225	1.3110266386334661	159.537502899715	1.6743447933643396	289.5213552772691	1.3743654395429825	262.3052070788831	0.8909650066618005
61.0	184.2754226225173	1.2657629597643816	174.0674521223745	1.6137220443161515	306.50528543581413	1.326722939739939	278.51249226958583	0.8681274138913893
62.0	199.83123853644452	1.2615320959835703	189.34650946892842	1.614277362360661	323.92906019957417	1.3203028885435442	295.5431365926663	0.858811482094157
63.0	215.99568178604272	1.2550839731372796	205.78339277035022	1.6177375985613338	341.96540375342823	1.3159065830130596	313.3172739572588	0.8647117048195758
64.0	232.48686446616875	1.2732966012162685	222.04587515576185	1.624074044983957	360.7966742902122	1.3268418192807194	331.9192407896398	0.8653579057389906
65.0	249.15522398016688	1.2801307148531995	238.50334593872518	1.6373799691421569	379.6262561566991	1.3274738034403288	350.3913250996098	0.8761340313101177
66.0	266.0774773223011	1.2747883614205753	255.4081948628572	1.635846420196086	398.19548665188523	1.3415539787767181	368.7785542584059	0.8744493641307729
67.0	283.20105195202524	1.2772906315142865	272.12340362308487	1.6484350704715331	417.1214349981559	1.334237145166667	387.67578014884765	0.8745405929822763
68.0	299.5643152850723	1.291139972702607	288.6998624499676	1.6477532141960758	436.1256691737399	1.3334608315087653	405.5974447227807	0.8781549500304375
69.0	316.40799784702153	1.273898367191223	305.5742512749301	1.6435641358949287	455.1197368067543	1.3407659522265172	424.1782992525874	0.8715761625155672
70.0	332.9839673088565	1.2806852488545202	321.90223636809	1.6428588145901513	473.95528915931413	1.3320837060478044	442.29103998290213	0.8773453145289959
71.0	349.98978145242455	1.278231781084308	339.0351503268936	1.6361906950853042	492.4736118159851	1.3273061752152024	460.86148363427776	0.8641958112860948
72.0	366.4195329474237	1.2799865977627674	355.33164712807394	1.6290615944872946	511.2829107369081	1.3250895610625393	478.97267466288184	0.8732829827759343
73.0	382.4541877329585	1.274467831796403	371.92564225469056	1.627302867664261	529.8305505654376	1.3103141219324297	496.912573882909	0.8731534254649314
74.0	399.0482104325149	1.2727832680500082	388.28708825174857	1.626447850384776	548.3065417128101	1.3043664004238014	514.8606750771992	0.8659257107821743
75.0	415.61469170812194	1.2717767248570544	404.3421431447853	1.624131784442549	566.5329798432447	1.3082730652104544	532.6719882859668	0.8688510864487726
76.0	431.4288504765701	1.2719734729624377	420.5213166083377	1.6216726681988007	585.0686415761361	1.3080134382964608	550.6242063586845	0.8645482935175814
77.0	447.78220426348855	1.2816664680920022	436.94899062421484	1.6209384139353822	603.905982323383	1.2994276993069156	568.4526060299029	0.8657243770429028
78.0	463.87538337217154	1.2883379327992701	452.9133353304768	1.6288235761997834	621.7220972292223	1.2924245792246598	586.7842628551493	0.8617069937866938
79.0	479.92053984654893	1.2843164848771524	469.21890414975667	1.6232854389217013	640.1843335468591	1.297171941627303	604.5589468337123	0.8667017568708318
80.0	496.1388791354717	1.2900702015241856	484.93490045881344	1.6334788967490355	658.3327954943129	1.2944292329561267	622.1338742805833	0.863937559357595
81.0	511.90936996049453	1.301702196132685	501.23244215017996	1.632285608036753	676.3256062495195	1.2936286969675328	639.9510769695283	0.861602116998436
82.0	528.0083463211183	1.289664607299385	517.0578973058803	1.6258804044583142	695.1002554211916	1.29130598057379	658.2800765561332	0.8670488894499412
83.0	544.2350890865508	1.3070056201939082	533.3392911393977	1.6328071536097144	712.8302474594649	1.2894481373322786	675.3191156319557	0.8639356305500367
84.0	560.1002716876337	1.3070145197469945	555.2085247944295	1.730172114280335	731.0290346672962	1.2784459947928413	693.2789419783304	0.8687301092467755
85.0	576.4921714816131	1.304769393742011	565.0459353505115	1.6422745875569622	750.5894756756206	1.2926131968085628	710.9783643566539	0.8559233211026125
86.0	592.3308388112733	1.3041716492518192	581.545925896795	1.6394291904511675	764.3821355697007	1.2827607074788205	729.0614375827823	0.8700855588759516
87.0	608.5811937422476	1.3130778152862275	597.5443309388074	1.6422673071524216	785.7907987900422	1.2850468107272157	746.4711957583222	0.8763350638241969
88.0	624.4155756422084	1.3113205474662408	613.4431923318034	1.6407062841663762	804.0332975465501	1.2737014868768224	764.1830870479532	0.8735413920212927
89.0	640.4911457151812	1.3153113115689001	629.6140886543895	1.6361053562551227	821.8293162385559	1.281903875506459	782.0829130392764	0.8693588259539734
90.0	656.178292053331	1.3152027910015283	645.1744298119929	1.6430762325137434	839.6070911013395	1.2724742383465495	799.6802750336136	0.8715982599841972
91.0	672.5803721315573	1.315810944587727	661.243174873146	1.638631205532094	858.1017583342249	1.2779040761982123	817.6726758366157	0.8670748928056832
92.0	688.8987150429034	1.317894490714266	676.9163793194749	1.6365354821454252	876.0500365403806	1.2628374091952093	835.1142219712597	0.8672432626160178
93.0	704.8668449217522	1.3123285657676034	692.7007748484549	1.6346671695841386	894.4999079049148	1.2635624451029974	852.6012636350753	0.8648658354388863
94.0	720.3818269397875	1.312873816904867	708.8111190800903	1.6340979282304486	912.0385802252364	1.2543469168398236	869.8047214115518	0.867243330895215
95.0	736.4324570836444	1.3036465373098547	724.580220821207	1.6347373277750608	930.2812182204209	1.248401017199343	887.2784375569996	0.8641396664779718
96.0	752.2159656861488	1.3030572634757371	740.4119056166732	1.6258185282177768	947.9403986581481	1.2444944502145974	905.0417309736356	0.8528794799259602
97.0	767.7025727700752	1.2957067674657514	755.6321652013906	1.6151674060453984	966.316236096584	1.238227386318203	922.3317342758933	0.8492455704551926
98.0	783.4913838979518	1.289518104297678	771.4346367190687	1.610747360710966	983.8946277701039	1.221496655172644	939.6946098348669	0.8493528479438666
99.0	799.0202198971034	1.2871334216145327	787.1292074866036	1.6083219002777096	1001.9498119359617	1.2150032508784672	956.877600895505	0.8468617768550338
100.0	815.0741078477603	1.2828128363412328	802.8023233633554	1.6076103517460683	1019.8147788403478	1.2037877295912414	975.0009250050185	0.838931500143928
101.0	830.1148188774616	1.2765650375469415	818.5204525300226	1.5980971766609193	1037.408975963683	1.1873879616944432	991.7125766129323	0.8437015748429407
102.0	845.9023466016639	1.2685351995531156	833.7741672932522	1.5901290170381015	1055.2862986666794	1.1789930784319553	1008.9950026982366	0.8312022813152853
103.0	861.5088422057355	1.2609892197343926	849.206905696437	1.5796064332452497	1072.7591052024743	1.1658228282528336	1025.7036649850652	0.8243922309332076
104.0	876.6176357674173	1.2553245360987135	864.7711416031784	1.5710543400055774	1089.721227197053	1.1628871217746728	1043.1604266295462	0.8298144184746474
105.0	892.0809117097989	1.2508687007250043	880.3995199787399	1.5547174236677126	1107.6373098744266	1.1440187231594179	1060.4997574222857	0.8214424534982185
106.0	907.3440603921655	1.2443363043674667	895.7045657237148	1.5486741733943166	1125.347053133691	1.1293388371695081	1077.7252438846756	0.8172465293532668
107.0	922.8580863305561	1.2394749588672158	911.0394752315511	1.5483544555101472	1142.6881731368182	1.123012739793877	1094.0906730135116	0.8116415409676919
108.0	937.9167503223382	1.234097462972605	926.3924091009394	1.5332286853131587	1160.2328836642162	1.105826683306338	1111.377421600604	0.8122088203080282
109.0	953.4143233884937	1.2321685092506411	941.7138604409361	1.5266985529191135	1177.6657469670326	1.0920671516834346	1128.582858996626	0.8009057702659061
110.0	968.5333170727487	1.2247376226047018	957.0498011887814	1.5278109869182777	1194.788223502326	1.0838314725091398	1145.246363113705	0.7995187473517505
111.0	984.0166460000395	1.223888238510271	972.3682919260816	1.5112783856847627	1211.8753349850933	1.0617751241813747	1162.0900935646903	0.7920242413394383
112.0	998.8223046634212	1.2126461892028524	987.7079091364462	1.5138671469288305	1228.9038880114826	1.058091239267833	1179.159148237002	0.7876254528443196
113.0	1014.0196792683463	1.21510113729434	1002.8613363562956	1.5050450790041578	1245.6920419880885	1.0426795330725438	1195.9757782948222	0.786778807727715
114.0	1029.6128638681507	1.2097109137690991	1017.7765249432135	1.4999638704133593	1262.6317421273006	1.033228428899518	1212.9538893831411	0.7835158943398762
115.0	1044.6465921711635	1.2073923316433843	1032.9859939638604	1.4970152217081292	1279.5415165192737	1.0243052990130113	1229.9514151163253	0.7855094988645017
116.0	1059.7872240941656	1.2002779192593487	1048.4077045085053	1.4888242205591722	1296.3544411597504	1.0210638823908598	1246.9613581180467	0.7726278948531481
117.0	1074.886791798422	1.2003850857462361	1063.5908374261526	1.4849162773154982	1312.9639013745284	1.0103721345491046	1263.391248429999	0.772699251194342
118.0	1090.1766218120495	1.1981452529806917	1078.7653342597403	1.483114246680911	1329.7189052904569	1.0049362540567957	1280.0545442277635	0.7633752927046473
119.0	1105.3584845984678	1.1895799041145867	1093.6807117131934	1.4778220313792454	1346.346414871253	1.0045172289084499	1297.1571494442162	0.7641086416993981
120.0	1120.36617219403	1.1926496410970944	1108.6409550167846	1.4689472252213214	1363.4229588041915	1.0082727170461399	1313.5594531444872	0.7625754140044624
121.0	1135.4827973162553	1.1833550209757713	1123.4987747247799	1.4608465958385732	1380.097834684814	1.0162763602189744	1330.1066679458554	0.7604315748911084
122.0	1150.7498624348434	1.1856405145455122	1138.5142934605215	1.4548314934095055	1397.1643744803155	1.0110829846713183	1346.7156588035016	0.7652258172887149
123.0	1165.9350142607943	1.1838172446174842	1153.466205985161	1.451376738591256	1414.0826848639806	1.0162033417337166	1363.0269219128895	0.7663120503997771
124.0	nan	nan	nan	nan	1431.5946069456927	1.02098188015583	1379.673241996711	0.7683788064785938
125.0	nan	nan	nan	nan	nan	nan	nan	nan
126.0	1210.8058230113932	1.1690195205080047	1198.1568423065785	1.453900560581914	nan	nan	nan	nan
127.0	1226.19451966909	1.1634164755702112	1213.1024262497444	1.4538402643512158	1483.346654732187	1.015067053987041	1429.8168565193705	0.7698763994129766
128.0	1240.8995601277256	1.1559386100433766	1228.1240991580194	1.444395802023659	1504.5991317550888	1.050105937580888	1446.9847375427964	0.7731040249446139
