Patient ID: test 
Source fiber Name: miniLBS
Study File: 
Number of Lasers: 4 
Data Calibrated: 
Source-Detector (mm): 10.000 
Number of Scans: 1 
Number of sweeps per scan: 74
Freq Range (MHz): 50 - 299 
Number of Points: 250 
Date acquired: test 
Laser names: 785,808,830,850,
Comment: 
Pos X: 643.284, Pos Y: 270.722, Theta: -2.596, Phi: 0.042
*****************************end of header
Frequency (MHz) 	Phase 	Amplitude 	Phase 	Amplitude 	Phase 	Amplitude 	Phase 	Amplitude 	
50.0	-30.137395234456662	1.2530703298564625	-39.452087168631884	1.6265106327614312	68.78219731543088	1.401113712657215	46.2137938919229	0.9167070335447979
51.0	-10.48172828474585	1.2739850095463194	-19.61576482346738	1.634942995293724	90.99018752591238	1.3979763489681678	67.40283241210832	0.921114579401458
52.0	10.162954785943917	1.2863200679166031	0.2618018692316092	1.653923233161371	113.66320038182896	1.4235231017415406	90.27395495129598	0.9354639850053207
53.0	30.052692167301963	1.2841071080259474	20.2106489755132	1.6524968200968928	135.45955645643647	1.4272970246108205	110.89113131391251	0.935928547032517
54.0	50.41869347465876	1.2970826160107234	39.952248210407646	1.6733225701548962	157.07804959907398	1.4461820513580077	132.5707114391753	0.9479681492186638
55.0	70.56923273029204	1.3160931138942837	59.8239385228915	1.6861589368823697	180.16766337543123	1.4514259367413183	154.67908665137114	0.9545955900858596
56.0	91.20035221067864	1.3157080757599124	81.51082855615363	1.6813983901604852	202.49618505140606	1.4439270194505889	176.97734911361982	0.9482693453270657
57.0	112.93500716324523	1.2865094190649569	102.783207348841	1.6423414612699754	226.4483958122061	1.4192069345226939	200.28579255371503	0.933063946910704
58.0	133.05952061133982	1.2250330442698691	122.69476452332641	1.5705753522624732	249.0709254996633	1.3463838345019277	221.49596143472027	0.8871013822225455
59.0	152.30675781280846	1.1346028276067543	142.37012910937477	1.4508362084197137	270.39858394437465	1.2476861186438293	243.1790065179578	0.8363773259289168
60.0	167.58745206275788	1.0598115384025386	157.63427539916552	1.3549805585584418	287.84062747487764	1.1522313548302114	260.60007424306383	0.7733390442032769
61.0	182.97563821235138	1.0279293162435668	172.46353990699487	1.3194634110411378	304.9876763605086	1.1325348344322033	277.24328976492404	0.7538191432195479
62.0	199.13797740054207	1.0313275281357215	188.18314470523617	1.325455639783609	322.40253166380944	1.1232268753875696	294.4829523114016	0.753403497609673
63.0	215.20017643846182	1.0279539143893106	204.4123068747192	1.3247063150529677	340.59963667684315	1.126345161075268	312.02685737976805	0.7706551624792563
64.0	231.3683195071712	1.0444176729946517	220.36740920119493	1.3324571911111123	358.9960317486607	1.1363566296263574	330.2658790689905	0.767257332019064
65.0	248.15298728420436	1.0425931604818037	237.4766398463146	1.349502213191828	377.888450386362	1.1274629186878256	348.7695255780348	0.762782169165249
66.0	264.9698522478707	1.0500813168037968	254.45762054731443	1.3440577833897518	396.4764654300235	1.1314160284676644	367.64979766497737	0.7620732841719403
67.0	282.4072338699139	1.049019312003478	270.9106158985265	1.3465934557467303	416.0997867991056	1.1442164027239519	385.88203915372566	0.7654641094140574
68.0	298.9104463940313	1.0455172996234834	287.6090171639025	1.337194749683778	435.2502532955739	1.1335598684725343	405.03522424802696	0.7634525215382455
69.0	315.7257956959514	1.0541400706048167	304.38599279497043	1.3373987303275565	453.9945568949029	1.1345207252776646	422.9324829377977	0.7660017290014828
70.0	332.4349526035412	1.054939344320729	321.5265870144887	1.3374824693631513	472.5724826229261	1.123870582905234	441.5978252686701	0.7580930212844862
71.0	349.42111542787933	1.0432249584079236	337.7763241002644	1.3454801295321797	491.43809293197756	1.1199520099853684	459.18669215440036	0.7524004756784938
72.0	365.94192891909506	1.0488748572191768	354.57479885703935	1.3309637187746834	509.9754264816723	1.112970031829025	477.48292522770527	0.7522388488002445
73.0	382.1297550220364	1.0494117410490964	370.85814895362057	1.3273589520290596	528.7445482261096	1.1131948505169678	495.31130195663695	0.7536996246962776
74.0	398.6049963170042	1.0456157297918032	387.14272395935564	1.3393009721008722	547.044760082352	1.1104557315332855	513.3517336233513	0.7429619624225634
75.0	414.48804873748225	1.0429181946872652	403.14610317019896	1.330372015106436	565.2996388109933	1.0980160729345734	531.1852728374126	0.762999438119816
76.0	431.2885244942684	1.0554626799136253	419.36530370331496	1.3348714645038358	583.9757263364359	1.087528705902686	549.9158450968746	0.750968553508626
77.0	447.1824757215251	1.0463708595864902	435.53541513979656	1.3235564390504437	601.6764607737482	1.0810006848180063	567.0262904138929	0.7550526007383999
78.0	463.26879235853255	1.061758361289493	452.1889034079071	1.3293836982276686	620.315755599874	1.0680674492205258	585.3017094147222	0.7575279293538167
79.0	479.88105047038937	1.0581605073268894	467.7955619865675	1.3291557374763534	639.3634597237523	1.059361339834938	603.4323751526584	0.7469039726282154
80.0	495.6286343731625	1.0540856109252632	484.10544099177343	1.3310145737034582	656.9172935229066	1.0638765853736747	621.0042927258969	0.7566905397826165
81.0	511.35345318965335	1.0531535073834553	500.1206723986077	1.3224727881271354	675.585220728719	1.0759882530821434	638.8318894408383	0.7506561082527057
82.0	527.6632117523744	1.0651841032066975	516.0973353237467	1.3362269108955758	693.730636368265	1.0870355086424919	656.4467861465234	0.7544220551898755
83.0	543.7055912453405	1.0577392488609594	531.9168715369568	1.3360196446739674	711.5737361076999	1.09896558728702	674.0324340180515	0.7529598754916854
84.0	559.6208362779286	1.0586489404673058	547.8184365463502	1.3363614785330429	730.0131176499765	1.0915823935548126	692.5311530108347	0.7711269103289823
85.0	576.1203923285398	1.0698137295346333	564.2390801637645	1.338624061354362	748.3349630018631	1.0859159404098098	710.0234361252484	0.7535132073519115
86.0	591.9558887040541	1.0761354329608064	580.0245344565285	1.3454198209851795	763.3295951197266	1.0720665532819185	728.0170288254037	0.7589344857309525
87.0	607.868965263672	1.0776865179263764	596.6629096627959	1.3363264535226917	784.8498252034641	1.0784476371319625	745.6509057953526	0.7551029050692004
88.0	623.6873034656132	1.0786286806537249	611.8604530111857	1.3405223121180498	802.6060030233801	1.0757110598980704	763.7620829703568	0.7605183430936654
89.0	639.9586246764511	1.079464905646663	628.003392523043	1.3299264216397457	821.0534460690625	1.0829852485073808	780.5789199238827	0.7535449391498431
90.0	656.3163427420395	1.082812676322331	643.4732124496827	1.3366193504355102	838.5204891904893	1.0773117913178598	799.0888182450736	0.7547822703290905
91.0	672.3232163198501	1.0743578013660082	659.627857111631	1.3418507971030151	856.861152925091	1.0873084078104591	816.3399921954897	0.7534149562450437
92.0	687.9723139334916	1.0813776583997787	675.5159011153755	1.3339462964478297	874.6335334410317	1.0691775904563352	833.0307081577101	0.7523216693487048
93.0	703.9924453270585	1.0742068869502444	691.5350146292766	1.3298687022617732	892.900425135335	1.0724260669146706	850.8497042311891	0.7437669436240582
94.0	720.3318788408563	1.0647151236424486	707.2673873203014	1.3355211352263592	910.4372665472181	1.0648557424014584	868.9341496446006	0.7517557516353974
95.0	735.5968950474518	1.0714154902501263	723.1828205282086	1.3325302019647058	928.8296219570768	1.0595600635902027	885.591125189022	0.7455577467887439
96.0	751.174155048927	1.0591066804318456	738.6918312097963	1.3242735747551928	947.4388146023939	1.0523626179002117	903.3979708405677	0.7569167915725878
97.0	766.8921807304241	1.064540221256172	754.1524001694817	1.3165194299673046	963.5697813232406	1.0404587750173624	920.6203044422655	0.7488460057007741
98.0	782.3377529755815	1.0636379569159948	770.2540666035438	1.3252049877271437	982.6647649827095	1.0397454233219898	938.3589806734902	0.7360048032156633
99.0	798.3892258545558	1.0502895367529574	785.5685591180096	1.3135175027189416	1000.5369178854288	1.0330566081616694	955.272008805968	0.737444390852397
100.0	814.4935697946314	1.0507208502732557	801.3427110491295	1.3132275592285407	1017.8612373659686	1.0239756516565925	972.580132282478	0.7271166034035194
101.0	829.4290675723538	1.0470321860278902	816.7815563544809	1.299559786559798	1035.279332691342	1.007270945190928	990.8225263588492	0.7287737236237275
102.0	845.3129835203711	1.0396954553574629	832.1244559559423	1.2938239595714975	1053.7712775752238	0.9938496867669843	1007.470150021721	0.72120221708565
103.0	860.7789131820516	1.0376966906953642	847.6702001176905	1.289067509724745	1071.0172948296838	1.0001050447597921	1024.489465867608	0.7248467153162718
104.0	876.2377961733062	1.0437049124049538	863.2442524921032	1.289874356578024	1088.7595758267469	0.9845527096137903	1041.8346305877672	0.7200832737919425
105.0	891.6676792552644	1.030297230735974	878.212093404534	1.2779338059150278	1106.1087501809814	0.9735185225678809	1058.758370718816	0.717200673214657
106.0	907.0981622206558	1.0321811315124876	894.5172082089771	1.2735627430314223	1123.8467179577374	0.9619277790820334	1076.241280079946	0.7088162250308646
107.0	922.108608553882	1.018676064159383	909.3884283611435	1.2664282037101635	1141.6673567642029	0.9506073563306089	1092.8591769738123	0.7143369644170707
108.0	937.845587727618	1.0165922766236237	925.23564319814	1.2603799628434382	1158.7396727145224	0.9406064634321396	1110.4246720442502	0.7082486979009137
109.0	953.3253987662362	1.018888785642083	939.646378661504	1.249905931557435	1175.9883872146888	0.9295370683102123	1126.1991287803248	0.7055386672237857
110.0	968.3994437229939	1.0083643999378389	955.3970582411628	1.2473748003426022	1192.9897395643386	0.9184961051605001	1143.4390435013456	0.7012125024593803
111.0	982.8114538299891	1.0047980533464789	970.7350254709578	1.2469907098531336	1210.0286069019114	0.9005440944831813	1161.2812319644484	0.7027710744266598
112.0	998.1334517308143	1.0093686910723156	985.4792040274682	1.234877434058106	1227.308476762814	0.9001961296129605	1177.1239960571127	0.6896569606025983
113.0	1013.9623104873712	0.9992188679210399	1000.7560698561091	1.2397604583106698	1245.071048514362	0.8933479957807129	1194.728764725407	0.6951655837762579
114.0	1028.983507320663	1.002566478105604	1016.0949621264275	1.2350623895359192	1261.34163118498	0.8665482719890549	1212.163683136286	0.6765958960072945
115.0	1043.7614052690687	0.9859710281151645	1031.4321010467145	1.2260109305821716	1278.361207810757	0.8710325006289309	1228.1408219162543	0.6769120751831766
116.0	1059.4846980377595	0.987580649482567	1046.1299611882293	1.2255329259198025	1294.8911900934716	0.8638499087524518	1245.3031154054634	0.6866392113010126
117.0	1073.99317727781	0.9938942797489917	1061.7316740357417	1.2205895350089322	1311.5636654688058	0.8545684418340264	1262.1073191215978	0.6763954969913861
118.0	1089.3651967143649	0.9895243968396656	1076.659768942615	1.2150521392886953	1327.6896078743098	0.8478123970340135	1278.9346818136612	0.6817213505538858
119.0	1104.582168769933	0.9856501705783893	1091.8150385739898	1.2103126883368573	1344.6063862747233	0.8565071393884789	1295.3435340077265	0.6710735975746341
