Patient ID: test 
Source fiber Name: miniLBS
Study File: 
Number of Lasers: 4 
Data Calibrated: 
Source-Detector (mm): 10.000 
Number of Scans: 1 
Number of sweeps per scan: 74
Freq Range (MHz): 50 - 299 
Number of Points: 250 
Date acquired: test 
Laser names: 785,808,830,850,
Comment: 
Pos X: 798.374, Pos Y: 476.457, Theta: 1.161, Phi: 0.086
*****************************end of header
Frequency (MHz) 	Phase 	Amplitude 	Phase 	Amplitude 	Phase 	Amplitude 	Phase 	Amplitude 	
50.0	-30.372354685331537	1.2235175337413138	-40.021104769870796	1.5843032679500721	68.922373699344	1.3426589106449554	46.441744049371636	0.8965181402177088
51.0	-10.544167613164937	1.2349519914131382	-19.905503151411285	1.5636980366594408	91.0405711218642	1.357139858942182	67.32352544735187	0.9019699560236525
52.0	9.911835462650327	1.2349750241916957	0.628312919256117	1.5867110774779534	113.1301223846914	1.3694223397114096	89.35288356294748	0.9022149192054744
53.0	29.956040592920488	1.237066037484323	19.959229886236	1.5780327997145887	135.20415612514023	1.382706383361052	110.53053218758555	0.8929940492879102
54.0	49.479625633409704	1.2619370666485894	39.93943236603944	1.6033130190986615	157.01920963980282	1.3754973615201818	132.82951237541297	0.8932767758767396
55.0	70.18716268307728	1.266933343582312	60.09309539515301	1.6145101815625371	179.2428667391393	1.3780631093700382	154.4713914081106	0.9235605043221933
56.0	90.89663057530068	1.2630605047166312	80.73248451781429	1.6256936737572705	202.7477838078202	1.3737865736017145	176.8332958728289	0.9067253804915977
57.0	112.21695812467465	1.234876233330134	101.66952375121701	1.580387725748667	226.2519312183075	1.3520900684205954	199.8935886666835	0.8869126142878361
58.0	132.59704097060154	1.185730524011976	122.35898378147903	1.5153345684139559	248.237408308733	1.2945995008987865	221.9945890829373	0.8504876618065927
59.0	152.2792958562133	1.096423158209087	142.11906188555636	1.3833425286824057	269.85439838176177	1.1719566367249776	242.7300922765517	0.7796989985143665
60.0	167.99921142329103	1.027141281498354	157.29609006872192	1.2979966103401475	287.3798264923989	1.0783034866397656	259.3495563410995	0.7260140205129498
61.0	182.99592165497288	1.0058005437923316	172.6040763943227	1.2614759701373939	304.73141339317965	0.9638208850718331	277.09742695425894	0.7215832275111973
62.0	199.0484267767799	1.0000507541941253	187.9667854658411	1.2703647955602364	322.0146087226954	0.9120377139742225	293.95293144887006	0.7208006823427009
63.0	215.10587750576187	1.0023061899475831	204.157318813289	1.2739079935083046	340.5498634775662	1.0076844180207845	312.0574884678675	0.7297281474939119
64.0	231.25042696388977	1.008408102221929	220.6309390592161	1.283917957085875	358.4192664106459	1.0702194001011234	330.4046157705047	0.7355911202841035
65.0	248.54972225195496	1.0152625730345697	237.59334861512278	1.2893108495426528	377.95522541129463	1.094057195966402	349.04977990828587	0.7421102689385931
66.0	265.0334866928861	1.0103059321816001	254.18466671300519	1.3047480417084627	396.66991883628157	1.085922317880488	367.00652825427557	0.7417668084488501
67.0	281.71998043646533	1.0164305397444229	270.49922977026495	1.2900355762488818	415.46897834981297	1.1021737256605673	385.9535492980503	0.7440500917829327
68.0	299.08003365908064	1.0162037479122206	287.46813274364393	1.2918358996589492	434.6220222535926	1.102770218146882	404.07012652472497	0.7289139924483601
69.0	315.59257354479433	1.0181318269907411	304.1063332875492	1.2891428857554263	453.0176447891248	1.090126454546788	422.7280597531273	0.7365668706110474
70.0	332.63636529954715	1.0138898198441735	320.73896536615456	1.296802319174883	472.68180577512044	1.0899733439858843	440.69892241500327	0.733490058223147
71.0	348.9802124941504	1.0115310142287839	337.3438072216739	1.2933932276854863	491.0598436054495	1.0943953525801913	459.33191801282226	0.7319974433958624
72.0	365.45921066759945	1.016477938808588	353.6263254382074	1.2905228200349481	510.0432060813407	1.0883115533272436	477.40238707868093	0.7219497032048064
73.0	381.69286298946565	1.0198328252988114	370.4400536148892	1.2772679309309443	528.0414403116682	1.080062958239583	495.0150944694671	0.7248069647606546
74.0	398.3844196156803	1.0199434791462225	386.8439517367723	1.2817088335181155	546.7287136525687	1.0843086465173053	514.7028456881885	0.7063166415785288
75.0	414.1659028287828	1.015065320258092	403.3334548802353	1.2779377204101772	565.0708061261181	1.083144354210499	530.9585301190605	0.7222341099310796
76.0	430.49313591517887	1.0190132524692703	418.865016202078	1.2817355908842807	583.3037847447454	1.072476043113824	549.5448023217875	0.7304386167985195
77.0	446.8301784714273	1.0268540699419815	434.81136499796855	1.2806853091665806	602.4633513963058	1.0681278162250374	567.4939986927438	0.7289290006318183
78.0	462.8258059994269	1.0264326954524672	451.2817663203859	1.2978002906673973	619.9356527433466	1.066045627633641	585.2240960374304	0.726765616614776
79.0	479.009808021686	1.0236521633342415	466.8264897978859	1.2844923201984584	638.7434726344288	1.079995018972219	602.0883959523094	0.72315487640741
80.0	495.576185148373	1.0336241533796764	483.4461410010535	1.2934250250990735	656.4759999123626	1.0728264567791286	620.028817272293	0.7358089247401344
81.0	510.922636290302	1.0307714380259678	499.5535044033021	1.2913970667754457	674.6984162964176	1.0702366328060195	638.251132361216	0.73480658579244
82.0	527.127461860599	1.018405561735789	515.5950183007692	1.2850457973102163	692.9841104579755	1.0704028883781402	656.4904577457099	0.7316520288523685
83.0	542.9448517712638	1.0313830720981914	530.7433169737948	1.2861089127492205	711.5816953559385	1.0569266783718134	674.3573088861783	0.7412252019764213
84.0	559.2217667028086	1.042235094988922	547.414743635166	1.3002075344190127	729.3089370005714	1.0451766941624836	691.596429890383	0.7201171019335912
85.0	575.8082924122921	1.049593041292388	563.629040645211	1.3030509721488261	747.4794646175866	1.0526291345750867	709.4699056127539	0.723577945537358
86.0	591.5849561198734	1.044444094563875	579.8668293408024	1.3011334947124549	767.5332621399898	1.0072622444695667	727.1033383803086	0.7248658687647874
87.0	607.9967488666147	1.0415826543448947	595.9560375447959	1.3026356842732727	783.829428725377	1.0500716052628791	744.8407632039557	0.7282659712290827
88.0	623.7375593790437	1.0481026178922246	611.8714298745117	1.2948406659520064	801.62411764981	1.040733119796914	763.1421858070995	0.7308448088731121
89.0	639.7611463992582	1.0445786000857522	627.9332837378031	1.2967941105925005	820.2808415292375	1.0549964972907149	781.0127151960673	0.7290294672047619
90.0	655.8443795686406	1.0455463696981666	643.33179458338	1.302101028645153	837.7752274426779	1.0440110208699915	797.9639090926651	0.7398394340768396
91.0	671.898009818417	1.0564698180802072	659.3809918782647	1.2971613293971247	856.1491292906658	1.043915702937534	815.2889532612134	0.7362301700126492
92.0	687.8914330790112	1.0556896683038677	675.1116145297807	1.2905159049287045	873.9872175612056	1.0400138600828481	833.2600812487949	0.7258216981151615
93.0	703.5398579771494	1.0430161831959768	690.9983463557581	1.2831624122354657	892.4299904406959	1.0315048914951916	850.0875815774704	0.7275849401933833
94.0	719.0791269683691	1.0514596183626397	706.754703383706	1.2886443106766592	909.7719030028649	1.0339979867051468	868.0871167890776	0.7337637285831744
95.0	735.6742280643301	1.0521956931972427	722.6931444370218	1.2839579597453148	928.2012927713566	1.0222454523115019	885.4294487075014	0.7302844107936324
96.0	751.0711456377428	1.0438144158101366	738.3323758385537	1.284797232568616	946.0331242149566	1.0331773276903244	902.3861993453661	0.727288843384043
97.0	766.3294831250425	1.0372084224954867	753.5563916296594	1.2835173600503753	963.7239892551167	1.0242387843848793	920.4574989925176	0.7214175051352649
98.0	782.2579361971636	1.0399890112737715	769.9787418015143	1.2753155607316073	982.0869936420584	1.013169837823233	938.3009070182046	0.7217083694901067
99.0	798.3692973558077	1.0352995169499386	785.0950265812951	1.2761512143740157	1000.0921829530758	1.0028727976327363	955.5999463580268	0.7175974469242324
100.0	813.2958886935957	1.0330096794725283	800.571165560195	1.2733338537391643	1018.1808153609054	0.9931099851820869	972.501359796085	0.7133293977766799
101.0	828.9564389487916	1.0238841277950756	816.0703271368266	1.2663738469330779	1035.5118441266593	0.978669061438348	989.9176861215545	0.7192260625215597
102.0	844.6124444150261	1.0139500113834468	831.4874375830633	1.26220102061667	1053.3098281532914	0.9876578818224566	1007.2215981768396	0.7018366125711205
103.0	860.3586807706812	1.011261683450004	847.5522367873264	1.258004401703186	1070.5797142677532	0.9618110961243637	1023.9147534750798	0.7098786793796765
104.0	875.5932927943082	1.006695012706872	862.882026456649	1.248089805847798	1087.9628196191695	0.9543885285841148	1040.9117027492591	0.701293796900541
105.0	890.6858315031355	1.011114948495	878.3775541222262	1.2416112336273404	1105.8388293116582	0.9419083221178537	1058.1050386544878	0.7005138323869511
106.0	906.7747318598806	1.0022365723575855	893.3132281009401	1.2293461522978817	1123.3542237291272	0.9355844367796727	1075.1841262226415	0.6927953421126141
107.0	921.488397299297	0.9931228907858969	908.905107955725	1.2299509018951515	1140.6072813674868	0.9248782995363445	1092.5389519188227	0.686077356420407
108.0	936.888268502574	0.9910822124126347	924.057685303003	1.2304479229898324	1158.28059868745	0.923407355802622	1110.1783899180198	0.6875044018023081
109.0	951.9821602196628	0.9928437835156243	939.236158970397	1.2237362308582809	1175.2381088601967	0.9020525313740655	1126.2242623508878	0.6845369822414287
110.0	967.5351121076835	0.9844927683255367	954.9104049473258	1.2025620818487583	1192.6637957218245	0.8923840971057677	1143.4083933148654	0.6745175259646417
111.0	983.0694156159021	0.9757065660827253	969.8582182564397	1.2136156609345357	1209.6226113489365	0.8750895877302084	1159.8807452780934	0.6824687233099395
112.0	998.0355256676202	0.9777418453815785	985.2556198203689	1.1953210599777782	1227.1643692643106	0.8542796880482258	1176.9963496296446	0.6683021377342894
113.0	1013.1380200594219	0.9780491315050861	1000.2362714067193	1.1923326376519832	1243.6286728264454	0.8695698064946604	1193.447198057889	0.6714775098881985
114.0	1028.4449461839092	0.9739123320330421	1015.5748745796659	1.194410746551672	1260.8112390331878	0.8519621371422755	1210.925198203699	0.6756608311571456
115.0	1043.6712221077876	0.9718826294181778	1030.7036620520062	1.1914899579367775	1277.109082116714	0.8440302797744873	1227.9807920111025	0.6607642174710705
116.0	1058.544763224248	0.9639944159670031	1046.1141545609485	1.1926291142757848	1294.7416130670124	0.8301264557138895	1244.1692308120282	0.6546249441518355
117.0	1073.73873852852	0.9604281269646964	1061.253386288875	1.1728812789825191	1311.1495772164994	0.8354642023882237	1261.3140583133618	0.658707148201326
118.0	1088.9050247210412	0.9511652850589903	1076.5674076988248	1.1784676432916628	1327.7238596582595	0.8203889660745642	1278.4170294641742	0.6549063125277114
119.0	1103.7892001351531	0.9610526191482132	1091.4492443195861	1.1700944343475552	1344.4367828008217	0.8256171508924196	1294.412989208443	0.6557444707688466
120.0	1118.7743595407287	0.9602206979850506	1106.5061594261736	1.164197845235537	1360.4008472751668	0.8216117359930215	1311.5640337012712	0.6548821974223473
121.0	1134.087066316799	0.9584530079282745	1120.887258547018	1.154485428649682	1377.9469842839337	0.8352401195472957	1328.13451281938	0.6573063151421724
122.0	1149.5018220644547	0.9558123135571438	1135.9262026411054	1.1523775804824545	1395.036996428714	0.8310020419078422	1343.8658996141473	0.6556642725301697
123.0	1164.2393474075402	0.9507551817746795	1150.6252905892948	1.153706145256724	1411.5218516452833	0.8317825564713097	1361.3715093349035	0.6447255046796462
124.0	nan	nan	nan	nan	1428.9697027184657	0.8404437541989398	1377.0372427564678	0.6461189902227019
125.0	nan	nan	nan	nan	nan	nan	nan	nan
126.0	1210.2555386215724	0.9387472170775363	1195.6450320238703	1.1481276803507054	nan	nan	nan	nan
127.0	1224.6818936068792	0.9422625342402607	1210.557330189996	1.161889272908116	1480.9995212937692	0.8354171649464363	1428.1476358669718	0.6523530305121066
128.0	1239.8854108773924	0.942055424617282	1225.4949017927458	1.1508034540803533	1497.723658500959	0.8310319684909953	1444.4947327000014	0.6478219098612286
129.0	1254.5843959379079	0.9414084671374859	1240.3651621674999	1.14559781434955	1515.2530453296772	0.8294765647455739	1460.411045744491	0.6414347071229421
130.0	1269.2431140753488	0.928021584272168	1255.1267451555457	1.1603978176288778	1532.4384093187657	0.8394481717470249	1477.8544878674022	0.6637420581656613
131.0	1284.197260553112	0.9197792940659552	1270.1370077731992	1.1452436000317185	1549.6808044766044	0.8315402131652463	1494.6947957758605	0.6602363198319425
132.0	1299.4052711612098	0.9205577783125086	1284.800963958503	1.1610668399689572	1567.1910939819331	0.828343387496691	1511.65878020042	0.6527138007307782
133.0	1314.1464737180127	0.9250331833990248	1300.087182498572	1.1493560604942021	1583.8484779915123	0.8228762974982538	1528.2062204546603	0.6603150552811333
134.0	1329.1858168094852	0.9253179668132148	1314.7053013234909	1.1494040764968552	1600.4544168237871	0.8225564484342551	1545.2595618501332	0.6557179396975792
135.0	1344.0645712109963	0.9265865787129293	1329.597709777715	1.1516725664714798	1617.4500755882718	0.8177584009494728	1561.5165332933516	0.6491127680740971
136.0	1359.0221017510476	0.9229782296285388	1344.9743110454353	1.1425954286426139	1634.6875900009275	0.8128452489549034	1578.2306130100317	0.6487049891258503
137.0	1373.6039231217412	0.914904155553003	1359.671851675347	1.1519381195311806	1651.6217071126832	0.8126852532574821	1595.363399315602	0.6504624389728069
138.0	1387.9703657933096	0.9285445361082076	1375.0987498957493	1.1470742487867887	1667.9123157302995	0.8100476417420283	1611.7028112085425	0.6490060859679302
139.0	1403.1105404524365	0.9237419465378234	1389.2660198482292	1.1373780538598441	1685.52148555114	0.8153005962040191	1628.3719726947656	0.65002391967403
140.0	1417.2205650976907	0.9182474999708974	1404.2430361030936	1.1385495181014536	1702.4860974448118	0.811595387075368	1645.045881980773	0.6538216031183011
141.0	1432.6258654358871	0.9336478947599387	1419.5968812111978	1.1431570972403127	1719.2433808813485	0.807297311864391	1660.6735890625898	0.6466053632515266
142.0	1447.2203149251618	0.9322357460392615	1434.3992056886038	1.1463451235499984	1735.3080606295753	0.8047181660228212	1677.9169940699633	0.6463274523199735
143.0	1462.6350011057827	0.9342585034972644	1449.3167431191541	1.1440563068069234	1753.4832205194218	0.7989624031621612	1695.1063618832525	0.6480031496412038
144.0	1476.3242708092134	0.936850409178687	1464.1676236340268	1.155464947902704	1770.0837398463339	0.7958348334464249	1711.2204471258947	0.652484600132657
145.0	1492.0285648773734	0.9321261792449662	1479.80764813013	1.1494741435523983	1787.2954264683892	0.7993060625927043	1728.4472298870678	0.650496580232031
146.0	1506.6005892050653	0.9311470536941852	1495.0324275566293	1.1479821148393121	1803.9116505940478	0.7745389208869079	1744.7736064896715	0.6464615834168173
147.0	1521.663797945226	0.9334710832740929	1510.5660213798596	1.148760513525375	1821.1670945815695	0.7728684134549734	1761.003086050748	0.6496649555258039
148.0	1535.9030471774224	0.939796345946553	1525.3968304495465	1.140363080428342	1837.7172472971758	0.7533700498137308	1777.5888751931261	0.6309001096644264
149.0	1551.0397615318232	0.9488651661572071	1540.5652084357537	1.1370279414130324	1853.9770725993687	0.7430841015873524	1794.237121812068	0.6288906815438084
150.0	1566.9182765313221	0.9550038595451859	1555.3284753937749	1.1316059577668893	1869.5055628627556	0.7417066969260001	1811.0232532274433	0.6271661435230107
151.0	1581.8617069213037	0.9643923377332839	1570.2041234615808	1.1431398842454905	1885.4086957778986	0.7523633198379384	1827.4708116846764	0.6280277505455637
152.0	1598.6828420116447	0.9588752561687287	1584.5858117226219	1.1227102018989012	1902.4698968454293	0.7449256191266356	1843.9295206458896	0.6130841356284827
153.0	1614.0776823306305	0.94755750238958	1600.5809362903133	1.1273348633203661	1920.0950844498411	0.7370278720242118	1861.2948189298208	0.6097601479007457
154.0	1629.1273030683294	0.931538629618082	1615.4488090935554	1.1099087608205633	1936.424952400808	0.7230137649859851	1877.529271769054	0.6230285661265007
155.0	1643.6446634749302	0.9173221372070335	1630.1188220644826	1.102589570591365	1953.166851201921	0.7029268722219056	1894.9233340133771	0.6020937016903929
156.0	1657.9584004437556	0.9225431880934802	1644.9830540552716	1.0995981454699009	1968.1402046766207	0.7042859133961601	1911.699943414504	0.6035050808683385
157.0	1672.6648228312304	0.9135841571409887	1658.4506365802913	1.0741378020726926	1984.4141361501415	0.7079625689975106	1928.1689572189418	0.5904302603277647
158.0	1687.5359252166868	0.9091370335000148	1672.7736806545663	1.0757950802143736	2001.0914949838464	0.7073825787715494	1944.513414452733	0.5770544748403512
159.0	1702.3431943706346	0.9017169535470886	1687.1816622466113	1.0911962749822317	2017.4935655752151	0.7076645441416631	1959.7503297538126	0.5782131591800891
160.0	1717.0597888027835	0.9168947393372954	1702.068798120134	1.089440306398184	2034.2318480878857	0.7135468877843925	1977.2668022387509	0.585422627382804
161.0	1731.1688928231981	0.9075770148584953	1716.9285999425483	1.1009288332234384	2051.2591745597656	0.7076160598494158	1994.9251749459588	0.5747421142655273
162.0	1746.4928277915956	0.9095593179292197	1731.5893039408866	1.103949470848554	2067.9440646433277	0.7143597618442011	2011.1053433611087	0.569241919302792
163.0	1761.3004868517844	0.9080847002141779	1745.968292135859	1.0934879062181746	2085.4676190195773	0.7151071687174182	2027.4886811350834	0.5607910776314038
164.0	1776.2152948350172	0.9129868175009611	1761.2403569315738	1.0866141721311202	2102.30722460279	0.7108741451465982	2042.7430690907518	0.5611930263983148
165.0	1791.037091236091	0.9083989559926134	1775.9565229029993	1.09787672168878	2121.0615207734722	0.6951194460806667	2060.0523741894676	0.5639777080768235
166.0	1805.0831471709644	0.9111457988216138	1790.4750640077875	1.100438132541222	2137.7992273940717	0.683520792336188	2075.8713207998703	0.5494071652382693
167.0	1820.4328927580568	0.8980557641489667	1805.3643411828864	1.0941887437025337	2155.400813475092	0.6803429919563554	2091.572375049662	0.5651934316465121
168.0	1834.723605654985	0.8963509544727245	1819.6694593112452	1.0927223787310452	2167.563038568364	0.7995598818697405	2107.8451321785965	0.5505143215119828
169.0	1850.2962163775237	0.8929016867711422	1834.8859785709903	1.097475954097037	2189.1513389167576	0.649986226743407	2124.9845632406477	0.5547003849127222
170.0	1864.2855576762504	0.8859131679131391	1849.1175799484874	1.0943542120722696	2205.943684143645	0.6428383194752534	2141.1959090142386	0.5646659892881962
171.0	1879.074421162956	0.8933772519130411	1863.8505703184924	1.102566601116255	2222.5519063116653	0.6320053719739458	2157.8804145119643	0.5667164363375597
172.0	1893.6927123514856	0.8821205949851668	1878.6024890268773	1.0924700471703392	2238.0004744718376	0.6336395290926898	2174.394213685791	0.5687798915032796
173.0	1908.5037112712378	0.885752111106967	1893.4977785681676	1.099078999989662	2254.6338764708303	0.6302500923132628	2191.18935463748	0.5787145159364118
174.0	1923.2254749732442	0.8801969537754245	1908.0810009977145	1.1023267119245328	2269.869316759143	0.6383495180473369	2207.1544769919515	0.5863063582346676
175.0	1937.9728094812763	0.8853053829395735	1923.6678482670968	1.1027346057356036	2287.0832487224952	0.6260359795561881	2223.589236628257	0.5781152249853067
176.0	1952.9841034766764	0.871219111335628	1938.3368654534554	1.0989475538637057	2303.880788671619	0.6331196979215259	2240.1885458876554	0.5896221345911162
177.0	1968.038806438965	0.8764496469241015	1952.9998756083896	1.1065292926729708	2320.2199576815146	0.6337333093269507	2256.769628064583	0.5942747281724252
178.0	1982.6863825757655	0.8751309023678496	1968.2207105423213	1.0994539360138051	2337.071094148347	0.6482626231542294	2273.775790711596	0.5980252271963734
179.0	1997.6071310045274	0.8601221966517736	1983.434131167836	1.099531238116162	2353.299735270637	0.6536286832461948	2290.0603612171867	0.5982671508199363
180.0	2012.2693147623515	0.8666992374088969	1998.4418156775698	1.085592037197207	2369.426439437828	0.6579605668001318	2306.204286842869	0.6026760794654629
181.0	2027.1226652024568	0.8696356578790385	2012.9495135821742	1.0711446386056644	2386.277349002288	0.6676063778888996	2323.170783748401	0.6035664617945068
182.0	2042.2450591238091	0.8660635645913307	2027.5924621693302	1.0627621079545493	2403.4769986602173	0.6728861245878509	2339.455260626059	0.5998561105196119
183.0	2056.4140935933065	0.8631978960564503	2042.0892020714268	1.0632296827466075	2419.9259779001495	0.6727677472601081	2356.0094836145254	0.597719437281453
184.0	2071.789869983229	0.8642170962364697	2056.50648370904	1.0488314761940873	2438.117858147742	0.6818584039697289	2372.3630117038556	0.6044764065570385
185.0	2086.7496290878926	0.8566493486360859	2071.021436546514	1.0554041379931192	2454.705931403866	0.6783325784615304	2388.5441515778593	0.5934456274474226
186.0	2101.1106581263284	0.8506267958016022	2085.5813234276234	1.0525514221940182	2471.645027591279	0.6758010755362004	2405.0352219521023	0.5979653180613298
187.0	2115.942254627765	0.8546386212757917	2100.833009748075	1.0513367971388963	2487.908206180551	0.6794888851099147	2421.333711620776	0.5876362118904577
188.0	2130.686094839883	0.847598127689434	2115.0635079331555	1.053895964807554	2506.225814496987	0.6871840048754865	2437.5954957891518	0.5943879968214218
189.0	2145.0709505909253	0.8494742910276748	2129.6869701725923	1.0368191522238392	2522.1786653718373	0.6875630823995339	2454.6931618772587	0.5808460887055412
190.0	2160.050569365431	0.8460398170033558	2144.579526360042	1.044719768829818	2539.438628609619	0.6866058749841337	2470.1404866972625	0.591146239356179
191.0	2174.0208752585004	0.8440298057972639	2159.276614541479	1.0318082085253373	2556.2126860713515	0.6777006111513034	2485.9974123482707	0.577435684952373
192.0	2188.929292550049	0.8494989874153837	2173.6727362543425	1.040382200673607	2573.050083454035	0.6935525875469601	2504.346948260319	0.5741308546189625
193.0	2203.4958637638233	0.8566711293924455	2188.0975186086685	1.028336664197071	2590.3373593956144	0.6926208239855318	2519.285822597254	0.5739708980793222
194.0	2218.2075540265573	0.8542284237612454	2202.9950644391656	1.0341720274543333	2607.2525677142276	0.6810435665870311	2533.9611853802685	0.5811666999089249
195.0	2232.995927969366	0.8536882660354165	2217.7168334107	1.0246819015798352	2624.6954462960493	0.6822663746333836	2551.5105074372054	0.5668993402533725
196.0	2248.035165712263	0.8520463777892581	2232.575918329054	1.0281175185183613	2639.841056728641	0.670426263606197	2567.9136633048533	0.5644755994175047
197.0	2262.999720025522	0.856908038517028	2247.3939791787384	1.0182250273485194	2658.2442768646524	0.6680618419454433	2583.607429135879	0.5695017313313021
198.0	2278.030738896489	0.8510243944824196	2261.6413552037516	1.0072010833017238	2674.2467666804614	0.6793922469345978	2600.1671427014167	0.5672201839540174
199.0	2292.0596322266515	0.8603821977582748	2276.366351252764	1.0133060564021084	2691.6924547243084	0.6613993104819541	2615.3138061499667	0.5709366919336638
200.0	2307.2880097548846	0.8676129821148483	2290.8429820631372	1.0121182160083364	2707.8095811871	0.6591469532500834	2633.061566398668	0.5569408496032625
201.0	2322.290911596353	0.8588786708338313	2305.6946000969783	1.0140862659674768	2724.470703709403	0.6549997966953179	2649.1524956487206	0.5556823186093766
202.0	2336.8137700241055	0.8477129201142106	2320.4071437837124	1.0133639879777179	2740.401292688849	0.6463856889977583	2665.8327405855007	0.5582063462686089
203.0	2352.754255119423	0.8399514897895046	2335.1458538003467	1.0217570240606189	2756.794911047904	0.656864040588009	2681.045814902116	0.5490243432280425
204.0	2366.3674814465658	0.837157196041685	2349.8784995044	1.0216394657926466	2773.9816932749795	0.6445046827955941	2697.615248279958	0.5615561918693946
205.0	2381.860889088985	0.8422801336153523	2365.131349155199	1.0209897196320243	2790.4736825048253	0.6450485785102965	2714.8615790372387	0.5653342252372368
206.0	2395.2186749260586	0.8405979053421009	2378.957510924955	1.0237353450943758	2807.985936145141	0.6413286081777364	2731.02596280255	0.5612352055600747
207.0	2409.6309123457654	0.8339630190501477	2394.007577357305	1.0206559710628464	2824.3611512219954	0.653661304778994	2747.6188896576036	0.5553689318430991
208.0	2424.6234330472685	0.827855048559229	2409.288819397204	1.0291411739557061	2841.2014985211463	0.6418456948302032	2764.1589176111024	0.5524986485380189
209.0	2438.8553885248984	0.8302918541193933	2424.062879116668	1.0235111505548857	2857.5170952583962	0.6544474070693117	2781.479602784636	0.5602830679162324
210.0	2453.6411530450164	0.8411942924566923	2439.576935870155	1.0282526976583006	2874.8665157390537	0.6486201086920397	2797.764898116361	0.5565591107199952
